label,text,id
0,If you are really that hung up about Europe - then get out and do absolutely no trade with Europe at all - and that includes finding alternate import and export routes - no dealing with Euro and Sterling - and no flights from UK to land at any EU airport and no EU flight to land in UK - This is a true out of Europe Scenario - but of course Britain wants the best as ever from every country - even the CROWN JEWELS - THE KOHINOOR WHICH SITS ON TOP OF THE QUEEN'S CROWN HAS BEEN STOLEN - FROM INDIA !!!,d1b5fda20c4
1,"It would be a good idea for the neighbouring Muslim states to open their doors to Syrians, why have rich nations such as Qatar, Bahrain, Saudi Arabia etc not taken any in?",55ccbe8c968
1,No.,99c01bb470e
0,"and what is your point? Evolution is always going on wether you want it or not, better get used to it!",bf0a71c9c77
0,"Sod them, let the Ummah deal with them",e43a36ec80d
1,Rammed down our throats. Pervert. This is a serious matter,d96398f7aec
0,Well I mean... We would pay for it anyway without their 4 years of service. We have an NHS. To purely address your financial argument.,fb48d7d0797
1,"You realise you sound like a brainwashed idiot, yes? This will mark the beginning of the end where tolerance towards those that live their lives according to an imaginary deity and feel they can impact on others rights because of them is concerned.",2edb261f4de
1,"BBC news job to deliver ansthestic news , from the. N. orth E. East W. West S. South Of there global perspective. Which shapes are our view. This type of illusion happens just before Britain is debating whether to invest in war. And how to the Victor the spoils will go to usally Britain. The difference is isreal is the new empire builder. The refugee problem has been enduced to destabilise Europe and also to dehumanize the next set of slaves.",daf48788b11
1,Pat Condell is politically a moron.,f79af4b1552
0,BBC's #JamesLongman is so sexy hot! 😍😍😍😜😜😜😜😜😘😘😘,be3db501665
1,Political correctness will destroy the world as we know it.,6ca47b406f8
0,which love?,146293335a8
0,You could always start one.,05f42c31599
0,@peter Bruch,a0e7c247790
0,Ok Manchester is plan B 😂,a974b47cd61
1,Send them back to fight.,95d5ea6b79e
0,what is thise,f8c2c54be74
1,IF YOU WERE NOT BORN THROUGH HOMOSEXUALITY...JUST STOP SUPPORTING AND DEFENDING SUCH INSANE PEOPLE,dee1d692abd
0,you are thinking of many Christians.,f4b46ae411b
0,Every week is heterosexual week. Heterosexual goings on have been shoved in our faces since time immemorial. It pisses me off but hey 'live and let live' 😂,de7b02f82d5
1,"You're gay I take it, with a comment like that. I have nothing against gay people, the flag etc but do we need to make a song and dance about it, it is 'equality' you're after.. or am I wrong. Brush that chip off that shoulder.😉✊🏻",40c68e4bc9b
1,"Gods creation? If you idiots believe that god created everything and he's perfect, then he created homosexuality. Guess ur god ain't perfect after all huh?",71e0fe13271
1,Usa might allow to marry human with dog and sheep very soon ...disgraceful idea on name of Right.lol,7eba6fab8a4
0,one would never wish to be part of gingers. no matter how hip they pretend to be.,79ced70856e
1,Sick people,098f30c4551
0,god bless america.....,256168615b8
0,Who is segregating? They are not saying that LGBT people will be forced to go there are they? It is adding another level of choice as far as I can see.,c5aac04ced3
0,"Roy, well said.",e911a876280
1,I hope to live to see the day when immigrants get nothing from the state and leave in the UK in their millions...,6c30d511b2a
0,I'm sorry what have u seen Chelsea you can't get more white,d52276ec31d
1,"Because it cists to much, is an unecessary surgery (ies), and is NOT vital to military readiness. People are denied serving, because they have flat feet, or an allergy, but you think people with a mental illness should be let in?",24f07cac1fd
1,So fucking glad there isn't a single UK constitution. Just think the mess we'd be in if the empire dumbos wrote our ethics.,ec3e1fc232f
0,"For if a woman does not cover her head, she might as well have her hair cut off; but if it is a disgrace for a woman to have her hair cut off or her head shaved, then she should cover her head. Corinthians 11:6. Catholic nuns do not wear it out of habit but it's a must. Why does new a nun cover her head? How is it a habit for her? A habit is something you usually do and she is new. Also all other women are NOT average or ordinary.",e1c94048b95
0,yeah but Churches don't and people don't,6ee8101a0ba
0,we had over 180 000 people passing through our country..... that is why I am saying you cannot really compare the 2 countries. For month we didn't let them through and tried to enforce EU law which means don't let them travel without papers. That is why we were called inhumane. The borders were only lifted because you cannot force people registering when they are already in the country and refuse to go to registration stations and refugee camps open for them.,010e52c4cce
1,come to Wales and the fucking idiots dump crap everywhere our green and pleasant land is the colour of trash so fuck the EU protection my arse,96b653ef7ad
1,I think that is just jealousy for all things we realized in Europe and they will continue to coming here,58b02bad730
0,I believe you have misinterpreted my comment.I don't tell anybody my sexuality because it is none of their business.I started out in life as being very gay i guess.My nick name was Lola.But something changed.So I do have some idea of being different.Iam on your side believe me.,f4404400da5
0,Law is above everyone ;),1ea6bcd1d7b
0,Amazing!!! (Overdue by centuries but amazing),f81bccb14f3
0,"John Markey, our swedish men also rape us, THAT is something we and YOU (as a man) should be ashamed of.",a29dd89a436
1,Thank Obama for it!,c8a3f2f1d45
1,is e self-defense not Suicide hhhh Daily fake news ' what about wan white kids shot gan is not trororist right,eb1a35add01
0,SEE,f60d49fb97a
0,It had to be downloaded. I did mine last week,54fe37cfe26
0,and yet not representative at all. The governing coalition of CDU and SPD still has a solid 2/3rds majority. Pretty much the same as at the last elections of 2013: http://www.wahlrecht.de/umfragen/index.htm,6e41d9d4bee
0,"You know something ,I'm done here.",e2ec424c01e
0,Fantastic to see that everyone accepts bits of refugees.... http://images.medicaldaily.com/sites/medicaldaily.com/files/styles/headline/public/2013/08/04/1/08/10821.jpg,deb9326034e
1,out of the EU and stop EU migrants; our youth need the jobs,7dbf5a394c1
1,"People in the western world are getting smart, as they have started to wake up to the fact that their leaders have lied to them about Islam being a peaceful religion. This is from the so called religion of Peace and Love. This is directly from the Koran, it's all about intolerance and Conquest, there is no love and (peace) in the Koran. Koran 2:191 ""Slay the unbelievers whenever you find them."" Koran 3:28 ""Muslims must not take the infidels as friends."" Koran 3:85 ""Any religion other than Islam is not acceptable."" Koran 5:33 ""Maim and crucify the infidels if they criticize Islam"". Koran 8:12 ""Terrorize and behead those that believe in scriptures other than the Koran."" Koran 8:60 ""Muslims must muster all weapons to terrorize the infidels."" Koran 8:65 ""The unbelievers are stupid; urge all muslims to fight them."" Koran 9:5 ""When opportunity arises kill the infidels wherever you find them."" Koran 9:30 ""The Jews and Christians are perverts, fight them."" Koran 9:123 ""Make war on the infidels living in your neighborhood."" Koran 22:19 ""Punish the unbelievers with garments of fire, hooked iron rods, boiling water, melt their skin and bellies"". Koran 47:4 ""Do not hanker for peace with the infidels; behead them when you catch them. Just a few peaceful words from the Koran",864f964ea9a
