,label,text,id,count_chars,count_words,count_sentences,count_emojis,count_at,count_hash,count_words_avg,count_sentences_avg,text_length
7436,1,"Bloody Useless Since it Came about Should have Stayed the way we Were Oh But MPs and Governments know Better DONT THINK SO,,,Another Bloody Mess under European Rule..",15f6a0e2826,166,28,1,0,False,False,4.964285714285714,28.0,166
7441,1,"Follow Hungary ' s lead and seal all borders. If they can't get in they'll stop trying. No good Germany accepting them all. It will only cause trouble in the future. Turn the boats round, stop the tide.",b02035ca2fb,202,38,5,0,False,False,4.342105263157895,7.6,202
7442,0,"Carter Hughes Its about not being able to trade PROFITABLY i.e. without paying punitive amounts of tax. If EU companies had to pay an extra 10,20,30% to buy British because we were taxed on what we export as a non-EU country, how many would use British products/services? Not many. And who would blame them?",31c5c1aaab9,307,54,5,0,False,False,4.703703703703703,10.8,307
7445,1,Colin Andrew both of you are right... For the rest call it a union or whatever you will... You need to study the roots and meaning of the word marriage... It has nothing to do with bias or discrimination... It has to do with history and etymology of the word marriage... Marriage is called union of sexes and it is always taken to mean opposite sexes not same sex union....,ca9a9059662,373,70,4,0,False,False,4.3428571428571425,17.5,373
7447,0,"not a gender issue. It's a medical condition issue. If deployed in the field, a transgender would not necessarily have medication/injections available. Are they willing to give up daily medications to serve, if needed?",bdf1d9d9da3,218,34,4,0,False,False,5.4411764705882355,8.5,218
7451,1,"The way you are talking to me doesn't seem peaceful either. Your heart is full of hate and anger. So does your face, despite the botox or whatever you are using.",d3dbd03c189,161,31,3,0,False,False,4.225806451612903,10.333333333333334,161
7460,1,"A crisis fueled by the irresponsible Germans and Austrians saying we will welcome them here. Now it's completely out of control. And all the bleating hearts on here commenting we should take our fair share. Idiots. What is a fair share. We take thousands and then thousands more turn up and so on till its millions. Do you idiots not know that we live on a small island that is already over populated. Try doubling the one brain cell you do gooders have,and just for once look not to far into the future",6814023763e,503,93,8,0,False,False,4.419354838709677,11.625,503
7464,0,All lies in the book of zog hats are forbidden as they are unnatural and disgusting. Read the good book and see the light. No where is sexuality mentioned in the book of zog.,861775af673,174,34,3,0,False,False,4.147058823529412,11.333333333333334,174
7465,1,"One can easily understand why people feel that there are problems in Sweden, because - there are, people are afraid and Sweden is taking in too many people, but what can you do? Abandon your humanity and leave people to suffer and eventually die? To lead a country is difficult, it's a tough balance between doing the right thing as a human being whilst trying to do what's best for the future of the country. I'm not pro SD, rather the opposite, I understand why it has become like this though, it is because we pour in people into the country, and well yes some swedish people are stupid. There's an issue here, a BIG one - this video is stupid, it should consider the rest of the countries that do not accept as many immigrants, they're the real anti-humanitarians. Cause and effect... If you don't take in any people, of course people don't make a racist-party full of morons. Sweden need a big change in politics, but there are no reasonable parties up for election regarding this matter - therefore, people that are misguided and afraid also choose to vote for this party. If there was something in between things would look a lot different - other parties are too afraid to look into these questions whilst SD does - that said, it's a necessary evil having this party right now, so that the other understand the need of the people.",ad3f0338868,1338,242,9,0,False,False,4.533057851239669,26.88888888888889,1338
7468,1,"I am afraid it is not BBC only.... most western media is doing exactly the same. Huffington post, Sky news and the list goes on. One sided, misleading information was everywhere for an entire week Hungary was on the front page of all the UK newspapers but other issues like arson attacks on refugee camps in Germany, people sleeping on the street in Austria, ( just a side note both of these countries had more time to prepare for the influx of migrants....) violent behaviour towards police were not reported.Mass manipulation at its best..... But looking at the comments I am glad to see that most people cannot be mislead and started to realise how the media is trying to influence them. Also well done for explaining what is happening in Hungary, without going down to a certain level. As I said in my other comments it will be interesting to see how those who refuse to register will be integrated when they cannot respect the first law about border control.....",b6003c07774,967,171,6,0,False,False,4.6608187134502925,28.5,967
7475,1,"you are no where close to judging who will go to heaven and who won't. Am proud to be a Muslim and that's it u just have to deal with that!!!!!!!!!!!!. I have read your post and still trying to make sense out of it,coz first of all the years you are referring to are actually 620 years back😂!!!!! Where u there?! Or you are a vampire that still exists up to now??!!!",a1caf63f014,366,73,6,1,False,False,4.027397260273973,12.333333333333334,366
